==============================================================================
==============================================================================
Sun. Mar. 25 2012                  LANDSAT 7                       Time: 01:24
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101203237121_00001                          Path / Row - 119 / 39
Reference Image: L51BJC1010144020100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 44.3%
Rank   2 -- 40.4%
Rank   3 -- 15.2%
Rank   4 --  0.1%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1190390088   31.19472    119.20124    -0.11      0.58     0.59     2 
1190390089   31.19417    119.23365    -0.28      0.80     0.85     2 
1190390090   31.19360    119.26606    -0.26      0.74     0.78     2 
1190390091   31.19302    119.29847    -0.77      0.62     0.99     2 
1190390092   31.19244    119.33088    -0.34      0.50     0.60     2 
1190390097   31.18940    119.49289     1.03     -0.32     1.08     3 
1190390163   31.17011    119.20068     0.02      0.40     0.40     1 
1190390172   31.16479    119.49225    -0.21      0.41     0.46     1 
1190390173   31.16416    119.52464     0.21      0.09     0.22     1 
1190390174   31.16352    119.55703     0.52     -0.46     0.70     2 
1190390175   31.16287    119.58942     0.07     -0.15     0.17     1 
1190390176   31.16222    119.62181     0.20     -0.00     0.20     1 
1190390177   31.16155    119.65420     0.33      0.23     0.40     1 
1190390178   31.16088    119.68658    -0.10      0.25     0.27     1 
1190390244   31.14203    119.39445     0.61     -0.23     0.65     2 
1190390245   31.14142    119.42683     0.03      0.17     0.17     1 
1190390246   31.14081    119.45922     0.52     -0.41     0.67     2 
1190390248   31.13955    119.52399     0.03      0.31     0.31     1 
1190390249   31.13891    119.55637     0.56     -0.45     0.72     2 
1190390250   31.13827    119.58875    -0.19      0.03     0.19     1 
1190390252   31.13695    119.65351     0.64     -0.30     0.71     2 
1190390255   31.13491    119.75064    -0.21     -0.18     0.28     1 
1190390256   31.13421    119.78302     0.72     -0.05     0.72     2 
1190390314   31.12032    119.23192     0.13      0.32     0.34     1 
1190390321   31.11620    119.45858     0.04     -0.16     0.17     1 
1190390323   31.11494    119.52334     0.39     -0.10     0.41     1 
1190390324   31.11431    119.55571     0.57     -0.54     0.79     2 
1190390325   31.11366    119.58808     0.43     -0.70     0.82     2 
1190390327   31.11234    119.65283     0.56      0.02     0.56     2 
1190390331   31.10961    119.78230     0.91     -0.36     0.98     2 
1190390332   31.10891    119.81467     0.15     -0.25     0.29     1 
1190390388   31.09626    119.19897     0.11      0.64     0.65     2 
1190390389   31.09571    119.23135    -0.17      0.39     0.43     1 
1190390390   31.09514    119.26372     0.06      0.35     0.36     1 
1190390394   31.09280    119.39321    -0.09      0.34     0.35     1 
1190390396   31.09158    119.45795     0.01     -0.17     0.18     1 
1190390404   31.08639    119.71686    -1.82     -0.68     1.95     3 
1190390405   31.08570    119.74922     0.40     -0.05     0.41     1 
1190390406   31.08500    119.78158     0.23     -0.16     0.28     1 
1190390407   31.08430    119.81394     0.89     -0.37     0.97     2 
1190390408   31.08359    119.84630     0.17      0.17     0.24     1 
1190390409   31.08287    119.87865     0.01     -0.33     0.33     1 
1190390420   31.07443    120.23448     0.24     -0.04     0.25     1 
1190390465   31.07053    119.26314    -0.06      0.23     0.24     1 
1190390467   31.06938    119.32787    -1.40      1.45     2.02     4 
1190390469   31.06819    119.39259     0.31     -0.11     0.33     1 
1190390473   31.06573    119.52203    -0.04     -0.25     0.25     1 
1190390479   31.06178    119.71617     0.83     -0.94     1.26     3 
1190390482   31.05970    119.81322     0.72     -0.31     0.78     2 
1190390486   31.05681    119.94260    -0.02      0.17     0.17     1 
1190390487   31.05607    119.97494     0.03     -0.10     0.10     1 
1190390498   31.04737    120.33064    -0.29     -0.48     0.56     2 
1190390501   31.04482    120.42762     0.09     -0.06     0.11     1 
1190390539   31.04648    119.23020    -0.05      0.57     0.58     2 
1190390541   31.04535    119.29491     0.05      0.47     0.47     1 
1190390554   31.03718    119.71547     0.12     -0.17     0.21     1 
1190390557   31.03509    119.81249     0.16     -0.14     0.21     1 
1190390558   31.03439    119.84483    -0.12      0.28     0.31     1 
1190390561   31.03221    119.94184    -0.17      0.18     0.25     1 
1190390562   31.03147    119.97418    -0.29      0.20     0.35     1 
1190390571   31.02443    120.26514    -0.17      0.28     0.33     1 
1190390572   31.02361    120.29746    -0.44      0.04     0.44     1 
1190390574   31.02194    120.36210    -0.27     -0.33     0.43     1 
1190390581   31.01584    120.58830     0.09     -0.06     0.11     1 
1190390584   31.01311    120.68522    -0.21     -0.03     0.21     1 
1190390618   31.01956    119.35902    -0.34      0.10     0.36     1 
1190390620   31.01836    119.42371    -0.15      0.19     0.24     1 
1190390627   31.01391    119.65009     0.73     -0.35     0.81     2 
1190390628   31.01325    119.68243     0.42     -0.20     0.47     1 
1190390629   31.01257    119.71477     0.80     -0.41     0.89     2 
1190390630   31.01188    119.74710     0.72     -0.25     0.76     2 
1190390631   31.01119    119.77944     0.59     -0.31     0.67     2 
1190390632   31.01049    119.81177     0.12      0.25     0.28     1 
1190390637   31.00687    119.97341     0.04      0.01     0.05     1 
1190390638   31.00612    120.00574     0.01     -0.00     0.01     1 
1190390639   31.00536    120.03806     0.10     -0.02     0.11     1 
1190390654   30.99303    120.52277     0.05      0.04     0.06     1 
1190390655   30.99215    120.55508    -0.14     -0.33     0.36     1 
1190390656   30.99125    120.58738     0.07     -0.07     0.10     1 
1190390657   30.99035    120.61968     0.10     -0.17     0.20     1 
1190390658   30.98944    120.65198     0.11     -0.23     0.26     1 
1190390660   30.98760    120.71657    -0.04     -0.12     0.13     1 
1190390661   30.98666    120.74886     0.11     -0.14     0.18     1 
1190390662   30.98572    120.78116     0.18     -0.29     0.34     1 
1190390664   30.98381    120.84574    -0.05     -0.05     0.07     1 
1190390665   30.98284    120.87803     0.04     -0.06     0.07     1 
1190390666   30.98187    120.91031     0.01     -0.12     0.12     1 
1190390689   30.99725    119.22905     0.28      0.41     0.50     1 
1190390694   30.99436    119.39075    -0.05      0.17     0.18     1 
1190390707   30.98589    119.81105     0.04      0.05     0.06     1 
1190390713   30.98152    120.00497     0.04     -0.07     0.08     1 
1190390714   30.98076    120.03728    -0.11      0.05     0.12     1 
1190390715   30.98000    120.06960    -0.12     -0.05     0.13     1 
1190390726   30.97106    120.42498    -0.03      0.20     0.21     1 
1190390728   30.96933    120.48957     0.24     -0.27     0.36     1 
1190390729   30.96845    120.52187    -0.04     -0.29     0.30     1 
1190390731   30.96667    120.58646     0.02      0.18     0.18     1 
1190390734   30.96394    120.68333    -0.27     -0.51     0.58     2 
1190390735   30.96302    120.71562    -0.08     -0.10     0.13     1 
1190390736   30.96208    120.74790     0.18     -0.38     0.42     1 
1190390737   30.96114    120.78019    -0.04     -0.07     0.08     1 
1190390738   30.96019    120.81247     0.19      0.02     0.19     1 
1190390739   30.95923    120.84475    -0.01     -0.05     0.05     1 
1190390740   30.95827    120.87703    -0.07     -0.27     0.28     1 
1190390742   30.95631    120.94159     0.20     -0.08     0.21     1 
1190390743   30.95532    120.97386    -0.03      0.32     0.32     1 
1190390744   30.95432    121.00614     0.10     -0.15     0.18     1 
1190390769   30.96974    119.39013     0.14      0.34     0.37     1 
1190390770   30.96914    119.42246     0.10      0.36     0.37     1 
1190390771   30.96853    119.45479     0.00      0.18     0.18     1 
1190390773   30.96729    119.51944     0.33      0.43     0.54     2 
1190390778   30.96403    119.68105    -0.15      0.77     0.78     2 
1190390779   30.96336    119.71337    -0.08      0.10     0.13     1 
1190390781   30.96198    119.77801    -0.00      0.03     0.03     1 
1190390782   30.96128    119.81033    -0.08      0.17     0.18     1 
1190390783   30.96058    119.84264     0.01      0.12     0.12     1 
1190390784   30.95986    119.87495     0.03     -0.08     0.08     1 
1190390787   30.95767    119.97189    -0.23     -0.00     0.23     1 
1190390788   30.95692    120.00420    -0.42     -0.16     0.45     1 
1190390789   30.95616    120.03650     0.20      0.27     0.34     1 
1190390790   30.95540    120.06881     0.01     -0.24     0.24     1 
1190390801   30.94647    120.42410    -0.26     -0.55     0.61     2 
1190390803   30.94474    120.48868     0.08     -0.22     0.23     1 
1190390805   30.94298    120.55325    -0.10      0.10     0.14     1 
1190390809   30.93936    120.68238    -0.02     -0.15     0.15     1 
1190390810   30.93843    120.71466    -0.07     -0.30     0.30     1 
1190390811   30.93750    120.74694    -0.01     -0.06     0.06     1 
1190390812   30.93656    120.77922     0.14      0.04     0.15     1 
1190390815   30.93369    120.87604     0.08     -0.04     0.09     1 
1190390816   30.93272    120.90831    -0.07      0.05     0.08     1 
1190390817   30.93174    120.94058    -0.04     -0.29     0.29     1 
1190390819   30.92975    121.00511    -0.03      0.06     0.07     1 
1190390845   30.94453    119.42184     0.35      0.29     0.45     1 
1190390863   30.93232    120.00343    -0.23      0.84     0.87     2 
1190390864   30.93156    120.03573     0.41      0.06     0.41     1 
1190390867   30.92925    120.13262    -0.15     -0.04     0.16     1 
1190390869   30.92767    120.19720    -0.01     -0.38     0.38     1 
1190390871   30.92606    120.26179     0.24     -0.94     0.97     2 
1190390872   30.92524    120.29408    -0.02     -0.04     0.04     1 
1190390873   30.92441    120.32636     0.13     -0.17     0.21     1 
1190390874   30.92357    120.35865    -0.06      0.01     0.06     1 
1190390876   30.92188    120.42322    -0.05      0.03     0.06     1 
1190390877   30.92102    120.45550     0.04     -0.15     0.15     1 
1190390880   30.91839    120.55234     1.00      1.00     1.41     3 
1190390882   30.91660    120.61689     0.19     -0.21     0.29     1 
1190390883   30.91569    120.64917    -0.27     -0.40     0.49     1 
1190390885   30.91385    120.71371     0.07      0.09     0.11     1 
1190390886   30.91292    120.74598    -0.06      0.11     0.13     1 
1190390887   30.91198    120.77825     0.05     -0.15     0.16     1 
1190390888   30.91103    120.81052     0.05     -0.14     0.15     1 
1190390889   30.91008    120.84278    -0.05     -0.16     0.17     1 
1190390890   30.90911    120.87505     0.08     -0.21     0.23     1 
1190390892   30.90716    120.93957     0.08     -0.04     0.09     1 
1190390893   30.90617    120.97183     0.14     -0.03     0.15     1 
1190390913   30.92396    119.19502     0.03      0.33     0.33     1 
1190390925   30.91679    119.58276    -0.28      0.34     0.44     1 
1190390930   30.91346    119.74428     0.03      0.05     0.05     1 
1190390931   30.91277    119.77658    -0.05      0.14     0.15     1 
1190390934   30.91066    119.87348    -0.12      0.17     0.21     1 
1190390935   30.90994    119.90578     0.01     -0.01     0.02     1 
1190390936   30.90920    119.93807     0.07      0.04     0.08     1 
1190390937   30.90847    119.97037     0.03     -0.09     0.09     1 
1190390939   30.90697    120.03495    -0.13     -0.10     0.17     1 
1190390941   30.90543    120.09953    -0.13     -0.15     0.19     1 
1190390942   30.90465    120.13182    -0.09     -0.07     0.11     1 
1190390944   30.90307    120.19639    -0.13      0.26     0.29     1 
1190390945   30.90227    120.22867     0.11      0.14     0.18     1 
1190390947   30.90064    120.29323     0.06      0.03     0.07     1 
1190390948   30.89982    120.32551    -0.00      0.03     0.03     1 
1190390949   30.89898    120.35779    -0.06     -0.10     0.12     1 
1190390960   30.88927    120.71276     0.28      0.11     0.30     1 
1190390961   30.88834    120.74502    -0.10     -0.16     0.19     1 
1190390962   30.88740    120.77728    -0.09     -0.03     0.09     1 
1190390963   30.88645    120.80954    -0.31     -0.33     0.46     1 
1190390964   30.88550    120.84180     0.10      0.02     0.10     1 
1190390965   30.88454    120.87405    -0.12     -0.29     0.31     1 
1190391001   30.89154    119.61440     0.08      0.01     0.08     1 
1190391003   30.89021    119.67899     0.08      0.32     0.33     1 
1190391006   30.88817    119.77587    -0.01      0.08     0.08     1 
1190391007   30.88747    119.80817     0.02      0.17     0.17     1 
1190391010   30.88533    119.90503     0.15      0.23     0.28     1 
1190391011   30.88460    119.93732     0.20      0.10     0.23     1 
1190391012   30.88387    119.96961    -0.08      0.07     0.10     1 
1190391013   30.88312    120.00189     0.03     -0.04     0.05     1 
1190391016   30.88084    120.09873    -0.08     -0.00     0.08     1 
1190391019   30.87848    120.19557    -0.08      1.79     1.79     3 
1190391021   30.87687    120.26012    -0.17     -0.30     0.34     1 
1190391022   30.87605    120.29239     0.35      0.20     0.40     1 
1190391023   30.87522    120.32466     0.09      0.12     0.15     1 
1190391026   30.87270    120.42147     0.05      0.21     0.22     1 
1190391027   30.87184    120.45373     0.01      0.13     0.13     1 
1190391028   30.87097    120.48600     0.03     -0.01     0.03     1 
1190391036   30.86376    120.74407     0.13      0.22     0.25     1 
1190391037   30.86282    120.77632    -0.14      0.18     0.23     1 
1190391042   30.85801    120.93755    -0.15     -0.12     0.19     1 
1190391062   30.87527    119.16159     0.91     -0.31     0.97     2 
1190391063   30.87473    119.19389    -0.17      0.15     0.22     1 
1190391064   30.87418    119.22619     0.32     -0.04     0.32     1 
1190391065   30.87362    119.25849     0.21      0.26     0.33     1 
1190391074   30.86822    119.54915    -0.16      0.34     0.38     1 
1190391080   30.86425    119.74288    -1.00      1.00     1.41     3 
1190391081   30.86357    119.77517    -0.02      0.09     0.09     1 
1190391082   30.86287    119.80745    -0.03      0.17     0.17     1 
1190391083   30.86216    119.83973     0.04      0.07     0.08     1 
1190391085   30.86073    119.90429     0.04     -0.02     0.05     1 
1190391086   30.86000    119.93657    -0.08     -0.01     0.08     1 
1190391087   30.85927    119.96885    -0.21     -0.37     0.43     1 
1190391089   30.85777    120.03340    -0.04      0.11     0.12     1 
1190391091   30.85624    120.09794    -0.00     -0.03     0.03     1 
1190391093   30.85468    120.16248     0.09      0.06     0.11     1 
1190391097   30.85146    120.29155     0.25      0.24     0.35     1 
1190391102   30.84725    120.45285    -0.62     -0.26     0.68     2 
1190391104   30.84551    120.51736     0.13     -0.04     0.13     1 
1190391106   30.84374    120.58187    -0.30     -0.31     0.43     1 
1190391110   30.84011    120.71087     0.25     -0.05     0.25     1 
1190391111   30.83918    120.74311    -0.17     -0.14     0.22     1 
1190391113   30.83730    120.80760     0.14     -0.35     0.37     1 
1190391116   30.83441    120.90431     0.45     -0.06     0.45     1 
1190391139   30.84956    119.22562     0.94     -0.02     0.94     2 
1190391140   30.84900    119.25792     0.16      0.26     0.31     1 
1190391156   30.83896    119.77446    -0.00      0.25     0.25     1 
1190391157   30.83826    119.80673     0.02      0.06     0.07     1 
1190391158   30.83756    119.83900    -0.14     -0.05     0.15     1 
1190391161   30.83540    119.93582     0.08      0.12     0.15     1 
1190391163   30.83392    120.00035    -0.20     -0.13     0.24     1 
1190391164   30.83317    120.03262     0.06      0.28     0.28     1 
1190391166   30.83164    120.09715     0.67     -0.46     0.81     2 
1190391167   30.83086    120.12941    -0.02     -0.07     0.07     1 
1190391169   30.82929    120.19394     0.05     -0.01     0.05     1 
1190391170   30.82849    120.22620     0.18      0.03     0.19     1 
1190391173   30.82604    120.32296     0.00     -0.12     0.12     1 
1190391177   30.82266    120.45197     0.13      0.01     0.13     1 
1190391180   30.82005    120.54871     0.17     -0.10     0.20     1 
1190391181   30.81916    120.58096     0.16      0.26     0.31     1 
1190391188   30.81272    120.80662    -0.19     -0.15     0.24     1 
1190391194   30.80688    120.99999    -0.01     -0.18     0.18     1 
1190391211   30.82657    119.12820     0.75      0.32     0.82     2 
1190391219   30.82207    119.38647     0.84      0.08     0.84     2 
1190391222   30.82025    119.48330     0.86     -0.19     0.88     2 
1190391230   30.81504    119.74148     0.15     -0.00     0.15     1 
1190391231   30.81435    119.77375    -0.12      0.21     0.24     1 
1190391232   30.81366    119.80602     0.04      0.19     0.20     1 
1190391239   30.80857    120.03185     0.14      0.25     0.29     1 
1190391241   30.80704    120.09636     0.20      0.00     0.20     1 
1190391244   30.80469    120.19312     0.17     -0.04     0.17     1 
1190391247   30.80227    120.28987    -0.10     -0.08     0.13     1 
1190391252   30.79807    120.45109     0.01      0.12     0.12     1 
1190391262   30.78908    120.77343     0.10     -0.17     0.20     1 
1190391263   30.78814    120.80566     0.19     -0.05     0.20     1 
1190391266   30.78526    120.90232     0.06     -0.09     0.11     1 
1190391285   30.80248    119.09538     1.06      0.24     1.09     3 
1190391286   30.80196    119.12766     0.92      0.45     1.02     3 
1190391287   30.80142    119.15994     1.12      0.09     1.13     3 
1190391290   30.79977    119.25676    -0.13      0.21     0.25     1 
1190391291   30.79921    119.28904     0.61      0.08     0.62     2 
1190391292   30.79863    119.32131     1.04     -0.00     1.04     3 
1190391295   30.79686    119.41813    -0.03     -0.09     0.10     1 
1190391297   30.79564    119.48267     0.32      0.36     0.48     1 
1190391298   30.79502    119.51493     0.48      0.26     0.54     2 
1190391300   30.79375    119.57947    -0.14      0.00     0.14     1 
1190391303   30.79179    119.67626    -0.10      0.21     0.23     1 
1190391305   30.79044    119.74078     0.00      0.21     0.21     1 
1190391307   30.78906    119.80530     0.94      0.42     1.03     3 
1190391308   30.78835    119.83756     1.04     -0.40     1.12     3 
1190391312   30.78546    119.96657     1.12     -0.30     1.16     3 
1190391313   30.78472    119.99882    -0.08      0.03     0.09     1 
1190391314   30.78397    120.03108     0.36      0.04     0.37     1 
1190391315   30.78321    120.06333     0.84     -0.61     1.04     3 
1190391316   30.78244    120.09557    -0.18     -0.01     0.18     1 
1190391317   30.78167    120.12782     0.06     -0.05     0.07     1 
1190391320   30.77930    120.22455     0.16      0.04     0.17     1 
1190391321   30.77849    120.25679    -0.01      0.28     0.28     1 
1190391322   30.77768    120.28903    -0.17     -0.07     0.18     1 
1190391326   30.77434    120.41798     0.06      0.19     0.20     1 
1190391329   30.77175    120.51467     0.13     -0.05     0.14     1 
1190391360   30.77786    119.09484     0.45      0.43     0.62     2 
1190391363   30.77626    119.19165     0.66     -0.32     0.73     2 
1190391364   30.77571    119.22392     0.35      0.29     0.45     1 
1190391366   30.77459    119.28846     0.63     -0.01     0.63     2 
1190391367   30.77402    119.32072     0.52      0.14     0.54     2 
1190391370   30.77225    119.41751     0.23      0.32     0.39     1 
1190391372   30.77103    119.48203     0.17      0.33     0.37     1 
1190391373   30.77041    119.51429     1.25      0.06     1.25     3 
1190391374   30.76978    119.54655     0.08      0.45     0.46     1 
1190391375   30.76914    119.57881     0.34      0.32     0.47     1 
1190391383   30.76375    119.83683     1.59     -0.39     1.64     3 
1190391384   30.76304    119.86908     1.24     -1.07     1.64     3 
1190391385   30.76232    119.90133     1.39     -0.38     1.45     3 
1190391386   30.76159    119.93357    -0.43      0.34     0.55     2 
1190391389   30.75937    120.03030     0.28      0.10     0.29     1 
1190391390   30.75861    120.06255     0.02     -0.07     0.07     1 
1190391391   30.75785    120.09478     0.05     -0.03     0.06     1 
1190391392   30.75707    120.12702    -0.04      0.04     0.05     1 
1190391393   30.75629    120.15926     0.04      0.15     0.15     1 
1190391396   30.75390    120.25596    -0.10     -0.13     0.17     1 
1190391399   30.75143    120.35265     0.09     -0.11     0.14     1 
1190391402   30.74889    120.44934    -0.06      0.08     0.10     1 
1190391435   30.75325    119.09431     0.50      0.33     0.60     2 
1190391438   30.75165    119.19110     0.45      0.27     0.52     2 
1190391439   30.75110    119.22336     0.35      0.32     0.47     1 
1190391441   30.74998    119.28787     0.39      0.19     0.43     1 
1190391444   30.74823    119.38464    -0.43      0.08     0.44     1 
1190391446   30.74703    119.44915     0.78     -0.22     0.81     2 
1190391447   30.74642    119.48140     0.27      0.36     0.45     1 
1190391448   30.74580    119.51365    -0.02      0.25     0.25     1 
1190391449   30.74517    119.54591     0.41      0.09     0.42     1 
1190391452   30.74323    119.64265     1.41     -0.83     1.64     3 
1190391454   30.74190    119.70714     0.32      0.45     0.55     2 
1190391457   30.73985    119.80387     0.12      0.01     0.12     1 
1190391460   30.73772    119.90059     0.58     -0.27     0.64     2 
1190391463   30.73552    119.99730    -0.67      0.27     0.72     2 
1190391464   30.73477    120.02953    -0.34      0.41     0.53     2 
1190391466   30.73325    120.09400     0.04      0.14     0.15     1 
1190391468   30.73169    120.15846    -0.06     -0.00     0.06     1 
1190391469   30.73090    120.19068     0.02      0.06     0.06     1 
1190391470   30.73011    120.22291    -0.11      0.03     0.12     1 
1190391474   30.72684    120.35180     0.14      0.01     0.14     1 
1190391476   30.72516    120.41624    -0.15     -0.06     0.17     1 
1190391483   30.71902    120.64173     0.51      0.16     0.53     2 
1190391484   30.71811    120.67394    -0.03      0.07     0.07     1 
1190391492   30.71055    120.93154     0.03     -0.01     0.03     1 
1190391494   30.70859    120.99593     0.11      0.38     0.39     1 
1190391520   30.72302    119.41628     1.06     -0.19     1.07     3 
1190391523   30.72119    119.51301     0.35      0.16     0.39     1 
1190391524   30.72056    119.54526     0.34      0.16     0.37     1 
1190391526   30.71928    119.60974     0.91     -0.21     0.93     2 
1190391530   30.71662    119.73869     1.42     -0.24     1.44     3 
1190391531   30.71593    119.77093     0.52     -0.13     0.54     2 
1190391533   30.71454    119.83539     0.36     -0.30     0.47     1 
1190391534   30.71383    119.86762     1.18     -0.74     1.39     3 
1190391536   30.71239    119.93208    -0.22      0.44     0.49     1 
1190391538   30.71092    119.99654     0.25      0.22     0.33     1 
1190391539   30.71017    120.02876     0.27      0.14     0.31     1 
1190391541   30.70865    120.09321     0.07      0.04     0.08     1 
1190391542   30.70788    120.12543     0.06      0.05     0.07     1 
1190391543   30.70710    120.15765    -0.00     -0.09     0.09     1 
1190391544   30.70631    120.18987     0.03      0.25     0.25     1 
1190391547   30.70389    120.28652     0.30     -0.09     0.31     1 
1190391549   30.70225    120.35095    -0.06      0.01     0.06     1 
1190391561   30.69169    120.73740     0.27     -0.30     0.40     1 
1190391589   30.70187    119.22223     0.55      0.38     0.67     2 
1190391593   30.69959    119.35119     0.26      0.38     0.45     1 
1190391594   30.69901    119.38343     0.18      0.09     0.20     1 
1190391595   30.69841    119.41567     0.59      0.01     0.59     2 
1190391596   30.69781    119.44791     0.57      0.11     0.58     2 
1190391597   30.69720    119.48014     0.04     -0.22     0.23     1 
1190391600   30.69531    119.57684     0.22      0.06     0.23     1 
1190391601   30.69467    119.60908    -0.42      0.19     0.46     1 
1190391605   30.69201    119.73799     1.56     -0.08     1.56     3 
1190391607   30.69064    119.80245     0.70     -0.01     0.70     2 
1190391608   30.68994    119.83467     0.42      0.19     0.46     1 
1190391609   30.68923    119.86689     0.20      0.04     0.20     1 
1190391613   30.68632    119.99578     0.14     -0.00     0.14     1 
1190391615   30.68481    120.06021     0.26      0.16     0.31     1 
1190391616   30.68405    120.09243    -0.00     -0.09     0.09     1 
1190391618   30.68250    120.15685    -0.06     -0.03     0.06     1 
1190391621   30.68011    120.25348    -0.02     -0.07     0.08     1 
1190391622   30.67930    120.28569     0.13     -0.08     0.16     1 
1190391623   30.67848    120.31790    -0.09      0.04     0.09     1 
1190391624   30.67765    120.35010    -0.02     -0.12     0.12     1 
1190391627   30.67513    120.44671    -0.13      0.01     0.13     1 
1190391629   30.67340    120.51111    -0.24      0.25     0.34     1 
1190391661   30.67887    119.12495     0.56      0.52     0.76     2 
1190391664   30.67725    119.22166     0.84      0.01     0.84     2 
1190391667   30.67556    119.31836     0.49      0.33     0.59     2 
1190391668   30.67498    119.35059     0.66     -0.27     0.71     2 
1190391669   30.67439    119.38282     0.21     -0.03     0.21     1 
1190391671   30.67319    119.44728     0.59      0.24     0.64     2 
1190391672   30.67258    119.47951     0.59      0.26     0.64     2 
1190391673   30.67196    119.51174     0.42      0.07     0.42     1 
1190391674   30.67134    119.54397    -0.09     -0.03     0.09     1 
1190391681   30.66672    119.76952     0.69     -0.29     0.75     2 
1190391682   30.66603    119.80174     0.55     -0.06     0.55     2 
1190391683   30.66533    119.83395     1.28     -0.35     1.33     3 
1190391684   30.66462    119.86617     0.71     -0.05     0.71     2 
1190391685   30.66391    119.89838     0.47      0.02     0.47     1 
1190391688   30.66172    119.99502     0.02      0.04     0.05     1 
1190391690   30.66022    120.05943    -0.15     -0.26     0.30     1 
1190391691   30.65945    120.09164     0.19     -0.01     0.19     1 
1190391694   30.65712    120.18825    -0.06      0.04     0.07     1 
1190391695   30.65632    120.22046     0.09      0.08     0.12     1 
1190391696   30.65552    120.25266     0.12     -0.00     0.12     1 
1190391702   30.65054    120.44583     0.07     -0.01     0.07     1 
1190391736   30.65425    119.12441     0.20      0.00     0.20     1 
1190391737   30.65372    119.15664     0.88      0.04     0.88     2 
1190391738   30.65318    119.18887     0.72      0.16     0.73     2 
1190391742   30.65095    119.31777     0.36      0.09     0.37     1 
1190391744   30.64978    119.38222     0.20      0.64     0.67     2 
1190391745   30.64918    119.41444     0.31      0.07     0.31     1 
1190391746   30.64858    119.44666     0.36      0.22     0.42     1 
1190391747   30.64797    119.47888     0.49     -0.05     0.50     1 
1190391749   30.64673    119.54332     0.38     -0.14     0.41     1 
1190391755   30.64280    119.73661     0.63      0.05     0.63     2 
1190391757   30.64143    119.80103     0.09      0.17     0.20     1 
1190391758   30.64073    119.83323     0.26      0.30     0.39     1 
1190391760   30.63931    119.89765    -0.33      0.01     0.33     1 
1190391761   30.63858    119.92985     0.77     -0.08     0.77     2 
1190391762   30.63785    119.96206     0.41     -0.42     0.59     2 
1190391763   30.63712    119.99426     0.61      0.12     0.62     2 
1190391765   30.63562    120.05866     0.22     -0.03     0.23     1 
1190391766   30.63485    120.09086     0.05      0.16     0.17     1 
1190391771   30.63092    120.25183     0.08      0.02     0.09     1 
1190391777   30.62595    120.44496     0.18      0.02     0.18     1 
1190391809   30.63067    119.05943     0.69      0.47     0.84     2 
1190391812   30.62910    119.15610     0.82      0.26     0.86     2 
1190391813   30.62857    119.18832     0.52      0.61     0.80     2 
1190391814   30.62802    119.22054     0.49      0.16     0.52     2 
1190391815   30.62746    119.25275     0.43     -0.21     0.48     1 
1190391816   30.62690    119.28497     1.02     -0.25     1.05     3 
1190391818   30.62575    119.34940     0.67      0.01     0.67     2 
1190391819   30.62517    119.38162     0.41      0.31     0.52     2 
1190391820   30.62457    119.41383     0.41      0.43     0.59     2 
1190391821   30.62397    119.44604     0.58      0.24     0.63     2 
1190391822   30.62336    119.47826     0.96      0.74     1.21     3 
1190391823   30.62274    119.51047     0.34      0.24     0.42     1 
1190391827   30.62019    119.63930     0.65      0.29     0.71     2 
1190391829   30.61887    119.70371     0.63      0.26     0.69     2 
1190391830   30.61819    119.73591     1.49     -0.20     1.50     3 
1190391831   30.61751    119.76812     0.53      0.21     0.57     2 
1190391833   30.61612    119.83252    -0.10      0.20     0.22     1 
1190391834   30.61542    119.86472     0.33      0.18     0.38     1 
1190391836   30.61398    119.92911     0.42     -0.71     0.83     2 
1190391837   30.61325    119.96131     0.79     -0.11     0.80     2 
1190391838   30.61251    119.99350     0.11     -0.17     0.21     1 
1190391839   30.61177    120.02569     0.03      0.21     0.22     1 
1190391841   30.61025    120.09008     0.07     -0.07     0.10     1 
1190391842   30.60948    120.12227     0.33     -0.08     0.34     1 
1190391843   30.60871    120.15445     0.07     -0.10     0.12     1 
1190391844   30.60792    120.18664    -0.07     -0.00     0.07     1 
1190391845   30.60713    120.21883     0.07      0.01     0.07     1 
1190391846   30.60633    120.25101     0.42     -0.33     0.53     2 
1190391853   30.60050    120.47626    -0.07      0.18     0.19     1 
1190391861   30.59336    120.73362     0.03      0.05     0.06     1 
1190391862   30.59243    120.76578     0.05      0.26     0.26     1 
1190391863   30.59149    120.79794     0.09      0.06     0.10     1 
1190391884   30.60605    119.05891     1.00     -0.02     1.00     2 
1190391885   30.60554    119.09112     0.97      0.08     0.97     2 
1190391886   30.60502    119.12334     0.84      0.26     0.88     2 
1190391887   30.60449    119.15555     0.71      0.07     0.71     2 
1190391888   30.60395    119.18776     1.06     -0.21     1.08     3 
